"","state","fips2","tvote","vep","vepnov","turnoutvep","sc_fips"
"677","18",18021,11282,20160.83203125,20137.29296875,0.560254037380219,"18021"
"678","18",18023,11936,22619.552734375,22640.318359375,0.527201056480408,"18023"
"679","18",18025,4593,8192.7060546875,8193.4189453125,0.560571849346161,"18025"
"680","18",18027,10768,22381.603515625,22366.51953125,0.481433868408203,"18027"
"681","18",18029,23987,37392.07421875,37393.98828125,0.641466736793518,"18029"
"682","18",18031,11127,19631.306640625,19691.88671875,0.565055072307587,"18031"
"683","18",18033,16902,31790.931640625,31842.099609375,0.530806720256805,"18033"
"684","18",18035,45123,92974.953125,93065.171875,0.484853774309158,"18035"
"685","18",18037,19984,31406.521484375,31491.431640625,0.634585320949554,"18037"
"686","18",18039,65630,135881.703125,136324.4375,0.481425046920776,"18039"
"687","18",18041,9530,18108.525390625,18119.990234375,0.525938451290131,"18041"
"688","18",18043,37425,58854.5625,59079.9921875,0.633463203907013,"18043"
"689","18",18045,7492,12575.37890625,12592.5771484375,0.594953656196594,"18045"
"690","18",18047,11013,17193.7265625,17175.361328125,0.641209244728088,"18047"
"691","18",18049,8374,14455.9560546875,14347.87109375,0.583640575408936,"18049"
"692","18",18051,15484,25384.994140625,25370.76171875,0.610308825969696,"18051"
"693","18",18053,25312,52475.515625,52265.15234375,0.484299749135971,"18053"
"694","18",18055,13801,24980.294921875,24944.9453125,0.55325835943222,"18055"
"695","18",18057,154256,219983.40625,222887.265625,0.692080795764923,"18057"
"696","18",18059,36181,55069.234375,55354.6171875,0.653622090816498,"18059"
"697","18",18061,18558,30530.880859375,30594.556640625,0.606578469276428,"18061"
"698","18",18063,75559,115824.2265625,116763.6015625,0.647110879421234,"18063"
"699","18",18065,20155,35560.48046875,35476.203125,0.568127334117889,"18065"
"700","18",18067,36843,63254.7421875,63327.8828125,0.581781625747681,"18067"
"701","18",18069,16043,27759.04296875,27683.279296875,0.579519510269165,"18069"
"702","18",18071,17573,32143.009765625,32159.185546875,0.546437978744507,"18071"
"703","18",18073,13378,24495.736328125,24496.91015625,0.546109676361084,"18073"
"704","18",18075,7986,15310.5341796875,15282.9306640625,0.522543728351593,"18075"
"705","18",18077,13544,24671.25,24663.7890625,0.54914516210556,"18077"
"706","18",18079,11150,21029.67578125,21021.99609375,0.530396819114685,"18079"
"707","18",18081,66500,108983.28125,109316.3046875,0.608326435089111,"18081"
"708","18",18083,15516,29389.91015625,29337.359375,0.528881967067719,"18083"
"709","18",18085,32084,56975.89453125,56936.6015625,0.563503980636597,"18085"
"710","18",18087,9566,24488.6953125,24477.94140625,0.390800833702087,"18087"
"711","18",18089,201205,355057.34375,354248.1875,0.567977488040924,"18089"
"712","18",18091,45203,78084.9765625,78040.1640625,0.579227387905121,"18091"
"713","18",18093,19152,35078.484375,35105.9765625,0.545548141002655,"18093"
"714","18",18095,53909,95808.2421875,95712.765625,0.563237309455872,"18095"
"715","18",18097,362372,646317.3125,647254.125,0.559860467910767,"18097"
"716","18",18099,18082,32370.44921875,32331.447265625,0.559269726276398,"18099"
"717","18",18101,4809,7840.1005859375,7845.48876953125,0.612963736057281,"18101"
"718","18",18103,13482,26044.021484375,26045.447265625,0.517633676528931,"18103"
"719","18",18105,58454,114218.1796875,114503.9453125,0.510497689247131,"18105"
"720","18",18107,15156,28071.541015625,28029.552734375,0.540715038776398,"18107"
"721","18",18109,31280,52945.4375,53008.390625,0.590095281600952,"18109"
"722","18",18111,5795,10599.2099609375,10576.2998046875,0.54792320728302,"18111"
"723","18",18113,16890,34894.91015625,35024.015625,0.482240527868271,"18113"
"724","18",18115,2921,4801.15966796875,4804.392578125,0.607985258102417,"18115"
"725","18",18117,8192,14736,14706.4296875,0.557035267353058,"18117"
"726","18",18119,8557,16122.87109375,16150.3955078125,0.529832243919373,"18119"
"727","18",18121,6582,11744.9892578125,11717.5302734375,0.561722457408905,"18121"
"728","18",18123,8055,13412.85546875,13301.5810546875,0.605567097663879,"18123"
"729","18",18125,5977,9614.2744140625,9596.783203125,0.622812867164612,"18125"
"730","18",18127,77190,128251.3046875,128658.8984375,0.599958479404449,"18127"
"731","18",18129,12467,19697.59765625,19725.025390625,0.632039725780487,"18129"
"732","18",18131,5459,9684.9150390625,9650.48828125,0.565670847892761,"18131"
"733","18",18133,14715,26935.244140625,26895.423828125,0.547119081020355,"18133"
"734","18",18135,10458,18902.849609375,18899.68359375,0.553342580795288,"18135"
"735","18",18137,12810,21014.83984375,20992.154296875,0.610228002071381,"18137"
"736","18",18139,7214,12774.9580078125,12768.1611328125,0.564999163150787,"18139"
"737","18",18141,110060,195572.5625,195989.640625,0.561560273170471,"18141"
"738","18",18143,9101,18079.63671875,18096.326171875,0.502919733524323,"18143"
"739","18",18145,17994,33458.3515625,33450.08203125,0.5379359126091,"18145"
"740","18",18147,9979,15842.6640625,15824.3837890625,0.630609095096588,"18147"
"741","18",18149,9226,17667.890625,17683.79296875,0.52172064781189,"18149"
"742","18",18151,14566,26595.64453125,26556.0546875,0.548500180244446,"18151"
"743","18",18153,8559,14435.9912109375,14409.5869140625,0.59397953748703,"18153"
"744","18",18155,3699,7800.60986328125,7818.50927734375,0.47310808300972,"18155"
"745","18",18157,62515,128023.984375,127428.0078125,0.49059072136879,"18157"
"746","18",18159,7510,11833.9296875,11824.8193359375,0.635104835033417,"18159"
"747","18",18161,3291,5641.30908203125,5666.21826171875,0.58081066608429,"18161"
"748","18",18163,72507,137827.25,137466.671875,0.527451455593109,"18163"
"749","18",18165,6939,12154.0458984375,12164.75,0.570418655872345,"18165"
"750","18",18167,39818,81611.1328125,81903.3203125,0.486158549785614,"18167"
"751","18",18169,13468,24837.0390625,24804.4375,0.54296737909317,"18169"
"752","18",18171,3930,6317.7490234375,6286.22412109375,0.625176548957825,"18171"
"753","18",18173,29589,45883.2578125,45998.93359375,0.643254041671753,"18173"
"754","18",18175,11382,21163.626953125,21176.779296875,0.537475526332855,"18175"
"755","18",18177,25579,50983.74609375,50910.71484375,0.502428591251373,"18177"
"756","18",18179,13185,20652.146484375,20632.55859375,0.639038562774658,"18179"
"757","18",18181,10053,17758.76171875,17724.76171875,0.567172646522522,"18181"
"758","18",18183,15623,25404.416015625,25426.2421875,0.614443898200989,"18183"
"759","19",19001,3848,5512.30126953125,5476.705078125,0.702612221240997,"19001"
"760","19",19003,2131,2855.98852539062,2830.82788085938,0.752783298492432,"19003"
"761","19",19005,7035,10133.728515625,10123.9697265625,0.694885551929474,"19005"
"762","19",19007,6196,9574.1201171875,9548.6875,0.648885011672974,"19007"
"763","19",19009,3486,4502.19140625,4494.08935546875,0.775685489177704,"19009"
"764","19",19011,13971,19470.83984375,19513.31640625,0.715972602367401,"19011"
"765","19",19013,65007,101825.7421875,101831.15625,0.638380289077759,"19013"
"766","19",19015,14310,20443.845703125,20459.837890625,0.699419021606445,"19015"
"767","19",19017,13691,18936.751953125,18934.927734375,0.723055303096771,"19017"
"768","19",19019,10377,14784.1162109375,14699.8037109375,0.705927789211273,"19019"
"769","19",19021,8381,12504.162109375,12490.1494140625,0.671008765697479,"19021"
"770","19",19023,7583,11246.7294921875,11237.3291015625,0.674804449081421,"19023"
"771","19",19025,5218,7680.6845703125,7667.677734375,0.680518925189972,"19025"
"772","19",19027,10682,15266.134765625,15235.578125,0.701122045516968,"19027"
"773","19",19029,7198,9970.046875,9914.845703125,0.725982069969177,"19029"
"774","19",19031,9631,14117.1513671875,14158.322265625,0.680235981941223,"19031"
"775","19",19033,23137,33670.66015625,33697.3359375,0.686612129211426,"19033"
"776","19",19035,6315,8978.142578125,8958.318359375,0.704931437969208,"19035"
"777","19",19037,6518,9058.08203125,9049.1748046875,0.720286667346954,"19037"
"778","19",19039,4509,6459.13232421875,6444.4482421875,0.699671983718872,"19039"
"779","19",19041,8706,12217.240234375,12176.7568359375,0.714968681335449,"19041"
"780","19",19043,9217,13429.08203125,13422.2041015625,0.686697959899902,"19043"
"781","19",19045,23347,35307.2578125,35193.453125,0.663390457630157,"19045"
"782","19",19047,7037,10585.9658203125,10564.4609375,0.666101217269897,"19047"
"783","19",19049,38588,57929.6796875,59164.98828125,0.652210056781769,"19049"
"784","19",19051,3943,6253.4921875,6266.533203125,0.62921553850174,"19051"
"785","19",19053,3784,6213.7587890625,6193.24462890625,0.610988318920135,"19053"
"786","19",19055,9339,13040.98828125,13022.9326171875,0.717119574546814,"19055"
"787","19",19057,19271,29906.5390625,29856.521484375,0.645453631877899,"19057"
"788","19",19059,10457,13694.4736328125,13724.384765625,0.761928498744965,"19059"
"789","19",19061,50221,72645.859375,72661.53125,0.691163539886475,"19061"
"790","19",19063,4810,7104.7841796875,7093.61279296875,0.678074777126312,"19063"
"791","19",19065,10098,15385.17578125,15318.9814453125,0.659182190895081,"19065"
"792","19",19067,8159,11995.3681640625,11964.8515625,0.681914031505585,"19067"
"793","19",19069,5046,7397.4501953125,7355.30322265625,0.686035633087158,"19069"
"794","19",19071,3633,5348.83935546875,5369.595703125,0.676587224006653,"19071"
"795","19",19073,4876,6842.64111328125,6862.31005859375,0.710547924041748,"19073"
"796","19",19075,6944,9347.9326171875,9319.1162109375,0.745135009288788,"19075"
"797","19",19077,5816,8010.5048828125,7994.76025390625,0.727476477622986,"19077"
"798","19",19079,7785,11216.38671875,11179.2021484375,0.696382462978363,"19079"
"799","19",19081,5933,8092.78955078125,8058.9501953125,0.736200094223022,"19081"
"800","19",19083,8639,13252.8408203125,13252.0693359375,0.651898205280304,"19083"
"801","19",19085,7552,10806.1357421875,10765.4775390625,0.701501607894897,"19085"
"802","19",19087,9500,14349.31640625,14352.9697265625,0.661883950233459,"19087"
"803","19",19089,4640,6946.810546875,6940.13720703125,0.668574690818787,"19089"
"804","19",19091,5141,7085.3876953125,7051.755859375,0.729038298130035,"19091"
"805","19",19093,3648,5302.5576171875,5297.6826171875,0.688602983951569,"19093"
"806","19",19095,9002,12381.3017578125,12378.6171875,0.727221786975861,"19095"
"807","19",19097,10504,15005.30859375,15014.623046875,0.699584662914276,"19097"
"808","19",19099,19226,26886.40625,26908.75,0.714488804340363,"19099"
"809","19",19101,8285,12753.341796875,12789.783203125,0.647782683372498,"19101"
"810","19",19103,77476,104229.625,104330.5390625,0.742601335048676,"19103"
"811","19",19105,10236,14600.3115234375,14609.0478515625,0.700661659240723,"19105"
"812","19",19107,5035,7704.5830078125,7703.33154296875,0.653613328933716,"19107"
"813","19",19109,8742,11634.6318359375,11617.162109375,0.752507388591766,"19109"
"814","19",19111,16347,26205.060546875,26110.55859375,0.626068592071533,"19111"
"815","19",19113,118116,163756.59375,164389.890625,0.718511343002319,"19113"
"816","19",19115,5076,7860.25146484375,7851.38671875,0.646510004997253,"19115"
"817","19",19117,4392,6384.169921875,6381.0478515625,0.68828821182251,"19117"
"818","19",19119,6431,8291.97265625,8288.91796875,0.775855183601379,"19119"
"819","19",19121,8706,11698.4765625,11746.220703125,0.741174578666687,"19121"
"820","19",19123,10723,16618.595703125,16583.77734375,0.646595776081085,"19123"
"821","19",19125,17991,24737.59765625,24764.76171875,0.726475775241852,"19125"
"822","19",19127,18175,25887.166015625,25845.9609375,0.70320463180542,"19127"
"823","19",19129,7772,10978.125,11023.6396484375,0.70503032207489,"19129"
"824","19",19131,5521,8084.814453125,8082.74365234375,0.683060109615326,"19131"
"825","19",19133,4629,6904.00146484375,6880.7158203125,0.672749757766724,"19133"
"826","19",19135,3907,5854.03271484375,5841.77587890625,0.668803453445435,"19135"
"827","19",19137,5102,7692.35986328125,7685.107421875,0.663881421089172,"19137"
"828","19",19139,19623,30197.6328125,30151.205078125,0.650819778442383,"19139"
"829","19",19141,7460,10257.14453125,10253.5419921875,0.727553486824036,"19141"
"830","19",19143,3251,4398.70263671875,4381.1591796875,0.742041051387787,"19143"
"831","19",19145,7121,11289.771484375,11267.509765625,0.631994128227234,"19145"
"832","19",19147,4760,6827.4794921875,6797.17626953125,0.70029079914093,"19147"
"833","19",19149,13274,17773.12890625,17744.66015625,0.748056054115295,"19149"
"834","19",19151,3918,5228.72119140625,5202.25634765625,0.753134727478027,"19151"
"835","19",19153,233385,324145.375,325078.75,0.717933714389801,"19153"
"836","19",19155,43058,67969.4609375,67877.6875,0.634346902370453,"19155"
"837","19",19157,9916,14368.8798828125,14348.7548828125,0.691070437431335,"19157"
"838","19",19159,2752,3812.73046875,3815.52661132812,0.721263468265533,"19159"
"839","19",19161,5257,7535.9677734375,7505.458984375,0.700423538684845,"19161"
"840","19",19163,87286,124801.3125,124422.625,0.701528370380402,"19163"
"841","19",19165,6448,9017.908203125,8980.9150390625,0.717966914176941,"19165"
"842","19",19167,18332,23649.7421875,23687.236328125,0.773918926715851,"19167"
"843","19",19169,50974,74583.9921875,75051.6875,0.679185271263123,"19169"
"844","19",19171,8866,12639.9326171875,12619.587890625,0.702558577060699,"19171"
"845","19",19173,3065,4531.20166015625,4530.74267578125,0.676489531993866,"19173"
"846","19",19175,5885,9480.1904296875,9488.5732421875,0.620219707489014,"19175"
"847","19",19177,3595,5535.53759765625,5519.61181640625,0.651313900947571,"19177"
"848","19",19179,15277,24004.107421875,23838.798828125,0.640846073627472,"19179"
"849","19",19181,27507,36702.0703125,36963.1484375,0.744173645973206,"19181"
"850","19",19183,11092,16383.88671875,16394.48046875,0.676569163799286,"19183"
"851","19",19185,2989,4769.20654296875,4767.87451171875,0.62690407037735,"19185"
"852","19",19187,17593,27016.76953125,26997.15234375,0.651661336421967,"19187"
"853","19",19189,5864,8017.77294921875,8030.51123046875,0.730215013027191,"19189"
"854","19",19191,11511,16384.72265625,16341.53515625,0.70440137386322,"19191"
"855","19",19193,44167,71749.4609375,72283.296875,0.611026346683502,"19193"
"856","19",19195,4305,5930.396484375,5939.30908203125,0.724831759929657,"19195"
"857","19",19197,6092,9112.0322265625,9091.576171875,0.670070827007294,"19197"
"858","20",20001,5454,9694.8857421875,9685.626953125,0.563102424144745,"20001"
"859","20",20003,3350,5839.71142578125,5845.1083984375,0.573128819465637,"20003"
"860","20",20005,6575,12441.4462890625,12432.3056640625,0.528864085674286,"20005"
"861","20",20007,2252,3614.61840820312,3586.22338867188,0.627958655357361,"20007"
"862","20",20009,10268,19875.513671875,19859.7265625,0.517026245594025,"20009"
"863","20",20011,6093,10799.322265625,10791.6865234375,0.564601302146912,"20011"
"864","20",20013,4036,7141.02099609375,7126.17724609375,0.56636255979538,"20013"
"865","20",20015,27657,47685.66015625,47833.62890625,0.578191578388214,"20015"
"866","20",20017,1369,1974.23706054688,1971.96911621094,0.694229960441589,"20017"
"867","20",20019,1481,2634.45166015625,2625.69360351562,0.564041435718536,"20019"
"868","20",20021,8620,15349.9248046875,15298.654296875,0.563448250293732,"20021"
"869","20",20023,1407,2043.21984863281,2037.22216796875,0.690646350383759,"20023"
"870","20",20025,1005,1513.78454589844,1512.24438476562,0.664575099945068,"20025"
"871","20",20027,3820,6142.80126953125,6087.29443359375,0.627536594867706,"20027"
"872","20",20029,3930,6986.7841796875,6962.03662109375,0.564490020275116,"20029"
"873","20",20031,4068,6476.7919921875,6485.91845703125,0.627204954624176,"20031"
"874","20",20033,867,1374.08276367188,1380.08837890625,0.628220617771149,"20033"
"875","20",20035,12621,25868.07421875,25834.46484375,0.488533437252045,"20035"
"876","20",20037,14891,29389.123046875,29347.03515625,0.507410705089569,"20037"
"877","20",20039,1452,2245.95458984375,2224.42041015625,0.652754306793213,"20039"
"878","20",20041,8210,14303.3837890625,14244.771484375,0.576351821422577,"20041"
"879","20",20043,3378,6003.49560546875,5998.576171875,0.563133656978607,"20043"
"880","20",20045,50087,87632.2109375,87097.3203125,0.57506936788559,"20045"
"881","20",20047,1319,2006.43933105469,1993.72644042969,0.661575198173523,"20047"
"882","20",20049,1259,2016.61157226562,2010.51904296875,0.626206457614899,"20049"
"883","20",20051,11947,22086.66015625,22063.93359375,0.541471898555756,"20051"
"884","20",20053,2679,4229.17822265625,4231.46728515625,0.633113741874695,"20053"
"885","20",20055,10159,21573.02734375,21576.337890625,0.470839858055115,"20055"
"886","20",20057,7718,15652.50390625,15458.5380859375,0.499271005392075,"20057"
"887","20",20059,10965,18922.265625,18927.486328125,0.579316258430481,"20059"
"888","20",20061,7504,22676.603515625,22259.9453125,0.337107747793198,"20061"
"889","20",20063,1343,1941.75598144531,1925.55920410156,0.697459757328033,"20063"
"890","20",20065,1284,2000.56359863281,1988.67590332031,0.645655751228333,"20065"
"891","20",20067,2389,4220.3857421875,4214.85791015625,0.5668044090271,"20067"
"892","20",20069,2066,3804.81982421875,3789.57543945312,0.545179784297943,"20069"
"893","20",20071,650,911.677185058594,907.269836425781,0.716435134410858,"20071"
"894","20",20073,2840,4829.13037109375,4811.7275390625,0.590224623680115,"20073"
"895","20",20075,876,1449.33679199219,1456.82873535156,0.601306080818176,"20075"
"896","20",20077,2578,4176.63916015625,4147.240234375,0.621618211269379,"20077"
"897","20",20079,14916,25209.44140625,25261.37890625,0.590466558933258,"20079"
"898","20",20081,1354,2469.53051757812,2461.20239257812,0.550137579441071,"20081"
"899","20",20083,1017,1386.25305175781,1377.97570800781,0.738039135932922,"20083"
"900","20",20085,5818,9777.6103515625,9768.2255859375,0.595604598522186,"20085"
"901","20",20087,8337,14413.2314453125,14436.072265625,0.577511668205261,"20087"
"902","20",20089,1494,2323.82421875,2303.04809570312,0.648705542087555,"20089"
"903","20",20091,290090,412295.25,414208.125,0.700348377227783,"20091"
"904","20",20093,1316,2449.7041015625,2451.58813476562,0.536794900894165,"20093"
"905","20",20095,3334,5774.4033203125,5723.8671875,0.582473337650299,"20095"
"906","20",20097,1079,1894.04772949219,1880.02954101562,0.573927164077759,"20097"
"907","20",20099,8107,15373.7080078125,15288.98828125,0.530250906944275,"20099"
"908","20",20101,871,1241.87109375,1229.61242675781,0.708353281021118,"20101"
"909","20",20103,30301,54922.51171875,55280.10546875,0.548135697841644,"20103"
"910","20",20105,1464,2301.978515625,2286.04321289062,0.640407860279083,"20105"
"911","20",20107,4427,7205.71435546875,7194.40234375,0.615339517593384,"20107"
"912","20",20109,1357,2117.77075195312,2124.296875,0.638799607753754,"20109"
"913","20",20111,12288,23522.77734375,23558.642578125,0.521592020988464,"20111"
"914","20",20113,12742,21896.671875,21861.498046875,0.58285117149353,"20113"
"915","20",20115,5624,9361.541015625,9350.236328125,0.601482152938843,"20115"
"916","20",20117,4673,7452.6142578125,7423.23388671875,0.62950998544693,"20117"
"917","20",20119,1720,2814.453125,2802.77856445312,0.613676726818085,"20119"
"918","20",20121,15022,24489.421875,24577.26953125,0.611215174198151,"20121"
"919","20",20123,2942,4757.43115234375,4728.28564453125,0.622212827205658,"20123"
"920","20",20125,12004,23995.9921875,23828.388671875,0.503768861293793,"20125"
"921","20",20127,2624,4371.06884765625,4358.05029296875,0.602104127407074,"20127"
"922","20",20129,1192,1896.38000488281,1866.41088867188,0.638658940792084,"20129"
"923","20",20131,5122,7506.1767578125,7518.5986328125,0.68124395608902,"20131"
"924","20",20133,6314,11815.1640625,11762.03125,0.53681206703186,"20133"
"925","20",20135,1454,2252.29150390625,2244.55297851562,0.647790431976318,"20135"
"926","20",20137,2234,3530.39794921875,3520.37939453125,0.634590685367584,"20137"
"927","20",20139,7046,11993.212890625,11970.919921875,0.588593006134033,"20139"
"928","20",20141,1788,2853.26586914062,2837.61328125,0.630106985569,"20141"
"929","20",20143,2903,4479.7958984375,4473.08349609375,0.648993015289307,"20143"
"930","20",20145,2661,5092.5078125,5084.39599609375,0.52336597442627,"20145"
"931","20",20147,2664,4095.3154296875,4089.05737304688,0.651494920253754,"20147"
"932","20",20149,10693,16477.01953125,16590.82421875,0.644512891769409,"20149"
"933","20",20151,3842,6965.5712890625,6920.66552734375,0.555148899555206,"20151"
"934","20",20153,1472,1969.11633300781,1964.4677734375,0.749312341213226,"20153"
"935","20",20155,24210,43391.921875,43055.1015625,0.562302708625793,"20155"
"936","20",20157,2529,3726.56689453125,3718.57080078125,0.68010002374649,"20157"
"937","20",20159,3804,7183.7060546875,7157.1787109375,0.531494319438934,"20159"
"938","20",20161,21532,53222.16796875,52005.34765625,0.414034336805344,"20161"
"939","20",20163,2419,3872.01098632812,3853.6123046875,0.62772274017334,"20163"
"940","20",20165,1503,2442.64233398438,2429.47338867188,0.618652582168579,"20165"
"941","20",20167,3193,5371.42041015625,5365.04541015625,0.595148742198944,"20167"
"942","20",20169,22064,39963.26171875,39882.828125,0.553220570087433,"20169"
"943","20",20171,2202,3228.41625976562,3229.74145507812,0.681788325309753,"20171"
"944","20",20173,188783,357045.28125,357953.625,0.527395129203796,"20173"
"945","20",20175,5038,10485.2568359375,10345.7431640625,0.48696357011795,"20175"
"946","20",20177,75406,131750.875,132028.453125,0.571134448051453,"20177"
"947","20",20179,1374,1906.57006835938,1912.55236816406,0.718411684036255,"20179"
"948","20",20181,2612,4411.8076171875,4409.9423828125,0.592297971248627,"20181"
"949","20",20183,2042,2915.26904296875,2897.04931640625,0.70485508441925,"20183"
"950","20",20185,1896,2990.47924804688,2979.84008789062,0.636275768280029,"20185"
"951","20",20187,637,1187.93115234375,1188.87573242188,0.535800337791443,"20187"
"952","20",20189,1891,3324.2607421875,3306.32446289062,0.571934163570404,"20189"
"953","20",20191,9722,15541.158203125,15147.5498046875,0.641819953918457,"20191"
"954","20",20193,3576,5903.2626953125,5901.53466796875,0.605944097042084,"20193"
"955","20",20195,1482,2313.3583984375,2299.1337890625,0.644590616226196,"20195"
"956","20",20197,3380,5195.11376953125,5195.53271484375,0.650558888912201,"20197"
"957","20",20199,798,1093.56408691406,1088.3212890625,0.733239352703094,"20199"
"958","20",20201,2765,4195.345703125,4184.2451171875,0.660812139511108,"20201"
"959","20",20203,956,1272.50341796875,1259.44763183594,0.759062945842743,"20203"
"960","20",20205,3591,6575.212890625,6552.62060546875,0.548025012016296,"20205"
"961","20",20207,1443,2468.56860351562,2478.17211914062,0.582284033298492,"20207"
"962","20",20209,48781,95339.53125,95041.453125,0.513260245323181,"20209"
"963","21",21001,8233,14862.1669921875,14887.5419921875,0.553012728691101,"21001"
"964","21",21003,8096,15210.8515625,15234.5615234375,0.531423211097717,"21003"
"965","21",21005,11422,16539.0390625,16613.9921875,0.687492787837982,"21005"
"966","21",21007,4101,6123.4677734375,6092.0556640625,0.673171758651733,"21007"
"967","21",21009,18488,27761.25390625,27010.95703125,0.68446296453476,"21009"
"968","21",21011,4587,9005.2197265625,9009.3671875,0.509136736392975,"21011"
"969","21",21013,9718,20643.466796875,20585.466796875,0.472080618143082,"21013"
"970","21",21015,57618,85593.765625,85301.5625,0.675462424755096,"21015"
"971","21",21017,8803,14308.990234375,14301.3251953125,0.615537345409393,"21017"
"972","21",21019,20454,35529.4921875,35414.1328125,0.577566027641296,"21019"
"973","21",21021,12946,22398.171875,22457.837890625,0.576457977294922,"21021"
"974","21",21023,3527,6184.60400390625,6190.5615234375,0.569738328456879,"21023"
"975","21",21025,5738,10275.3779296875,10231.958984375,0.560791909694672,"21025"
"976","21",21027,8774,14897.578125,14888.935546875,0.589296638965607,"21027"
"977","21",21029,36069,59992.171875,60209.3125,0.59906017780304,"21029"
"978","21",21031,5576,9642.7919921875,9657.5859375,0.57736998796463,"21031"
"979","21",21033,5975,9545.8818359375,9520.2109375,0.627612173557281,"21033"
"980","21",21035,16049,29607.814453125,29596.658203125,0.542257189750671,"21035"
"981","21",21037,42510,70102.78125,70342.5625,0.604328274726868,"21037"
"982","21",21039,2601,3695.6318359375,3680.64575195312,0.706669449806213,"21039"
"983","21",21041,3855,7285.31494140625,7273.1572265625,0.530031144618988,"21041"
"984","21",21043,10278,20433.94140625,20392.154296875,0.504017353057861,"21043"
"985","21",21045,6439,11706.24609375,11689.958984375,0.550814568996429,"21045"
"986","21",21047,22083,50486.8828125,50314.55078125,0.438898891210556,"21047"
"987","21",21049,16205,26705.84765625,26727.927734375,0.606294691562653,"21049"
"988","21",21051,6767,14380.3779296875,14282.2470703125,0.473804980516434,"21051"
"989","21",21053,4462,7596.76220703125,7608.98193359375,0.586412250995636,"21053"
"990","21",21055,4037,6801.275390625,6789.01025390625,0.594637513160706,"21055"
"991","21",21057,3066,5185.21728515625,5180.591796875,0.591824293136597,"21057"
"992","21",21059,45807,72462.296875,72630.265625,0.630687475204468,"21059"
"993","21",21061,5244,9595.0478515625,9615.486328125,0.545370221138,"21061"
"994","21",21063,2855,5192.74609375,5181.09619140625,0.551041662693024,"21063"
"995","21",21065,5545,10994.111328125,10985.0068359375,0.504778921604156,"21065"
"996","21",21067,136315,221010.484375,221258.8125,0.616088449954987,"21067"
"997","21",21069,6260,10754.8173828125,10723.931640625,0.583741128444672,"21069"
"998","21",21071,16540,28081.720703125,27935.763671875,0.592072606086731,"21071"
"999","21",21073,23865,37973.6015625,38068.44140625,0.626897215843201,"21073"
"1000","21",21075,2382,4380.35595703125,4368.4921875,0.54526823759079,"21075"
"1001","21",21077,3338,6328.88623046875,6337.14892578125,0.526735305786133,"21077"
"1002","21",21079,7623,13110.75,13151.22265625,0.579641938209534,"21079"
"1003","21",21081,9559,17522.498046875,17550.71875,0.544650077819824,"21081"
"1004","21",21083,16606,27029.21875,27043.853515625,0.614039719104767,"21083"
"1005","21",21085,10576,19273.32421875,19276.171875,0.548656642436981,"21085"
"1006","21",21087,5333,8556.3203125,8571.0341796875,0.622211933135986,"21087"
"1007","21",21089,16277,27515.255859375,27476.271484375,0.592402040958405,"21089"
"1008","21",21091,4295,6416.7373046875,6434.70166015625,0.667474627494812,"21091"
"1009","21",21093,43156,77870.453125,78233.0078125,0.551634192466736,"21093"
"1010","21",21095,10757,20503.181640625,20386.115234375,0.527663052082062,"21095"
"1011","21",21097,7781,14008.912109375,13994.69140625,0.555996537208557,"21097"
"1012","21",21099,7264,13744.373046875,13797.2021484375,0.526483535766602,"21099"
"1013","21",21101,19710,34033.07421875,33996.43359375,0.579766690731049,"21101"
"1014","21",21103,7149,11787.5693359375,11850.6298828125,0.603259086608887,"21103"
"1015","21",21105,2157,3574.22924804688,3567.56396484375,0.6046142578125,"21105"
"1016","21",21107,20345,34318.9375,34198.19140625,0.594914495944977,"21107"
"1017","21",21109,5501,10167.4140625,10179.5341796875,0.540398001670837,"21109"
"1018","21",21111,353099,556271.1875,557906.9375,0.632899463176727,"21111"
"1019","21",21113,23326,37777.17578125,37910.9296875,0.615284323692322,"21113"
"1020","21",21115,9572,17291.8671875,17240.677734375,0.555198609828949,"21115"
"1021","21",21117,71998,119728.796875,119688.5234375,0.601544737815857,"21117"
"1022","21",21119,5763,12095.1474609375,12035.34765625,0.478839516639709,"21119"
"1023","21",21121,12012,23756.130859375,23762.453125,0.505503356456757,"21121"
"1024","21",21123,6367,10484.8525390625,10471.2353515625,0.60804671049118,"21123"
"1025","21",21125,24833,44920.07421875,45024.47265625,0.551544487476349,"21125"
"1026","21",21127,6042,11840.802734375,11818.5771484375,0.511229038238525,"21127"
"1027","21",21129,2667,4315.06396484375,4278.13916015625,0.623401880264282,"21129"
"1028","21",21131,4492,8003.666015625,7969.49853515625,0.563648998737335,"21131"
"1029","21",21133,9134,17466.642578125,17362.013671875,0.526091039180756,"21133"
"1030","21",21135,5298,10285.703125,10269.9462890625,0.515874147415161,"21135"
"1031","21",21137,9561,18352.142578125,18386.17578125,0.520010232925415,"21137"
"1032","21",21139,4645,7267.00732421875,7261.85595703125,0.639643669128418,"21139"
"1033","21",21141,10899,19849.25390625,19833.93359375,0.549512803554535,"21141"
"1034","21",21143,3962,5543.181640625,5484.57470703125,0.72238963842392,"21143"
"1035","21",21145,31307,49002.48046875,48996.91796875,0.63895857334137,"21145"
"1036","21",21147,5776,11850.859375,11750.71875,0.491544395685196,"21147"
"1037","21",21149,4566,7086.490234375,7073.21044921875,0.64553427696228,"21149"
